!!!SBtab Document='CMBresult' DocumentName='CMB result' CalculationTime='3.127100 s'				
				
!!SBtab TableID='Reaction' TableType='Reaction' TableName='Reaction'				
!ID	!ReactionFormula	!Name	!IsReversible	
E1	X1 <=> S2	E1	True	
E2	X3 <=> S4	E2	True	
E3	S2 + S4 <=> S5	E3	True	
E4	S5 <=> X6	E4	True	
E5	S5 <=> X7	E5	True	
				
!!SBtab TableID='Compound' TableType='Compound' TableName='Compound'				
!ID	!Name	!IsConstant		
X1	X1	True		
S2	S2	False		
X3	X3	True		
S4	S4	False		
S5	S5	False		
X6	X6	True		
X7	X7	True		
				
!!SBtab TableID='Parameter' TableType='Quantity' TableName='Parameter'				
!QuantityType	!Reaction	!Compound	!Mode	!Unit
equilibrium constant	E1		0.052594779	dimensionless
equilibrium constant	E2		1.7597066	dimensionless
equilibrium constant	E3		4.373321	dimensionless
equilibrium constant	E4		0.6447077	dimensionless
equilibrium constant	E5		0.63032572	dimensionless
catalytic rate constant geometric mean	E1		266.47481	1/s
catalytic rate constant geometric mean	E2		145.67255	1/s
catalytic rate constant geometric mean	E3		513.83185	1/s
catalytic rate constant geometric mean	E4		50.768944	1/s
catalytic rate constant geometric mean	E5		724.98157	1/s
Michaelis constant	E1	X1	0.0088147769	mM
Michaelis constant	E1	S2	0.012960545	mM
Michaelis constant	E3	S2	2.6186566	mM
Michaelis constant	E2	X3	1.7360732	mM
Michaelis constant	E2	S4	0.011067991	mM
Michaelis constant	E3	S4	0.062461111	mM
Michaelis constant	E3	S5	0.35555456	mM
Michaelis constant	E4	S5	0.44565252	mM
Michaelis constant	E5	S5	0.045405331	mM
Michaelis constant	E4	X6	0.26399476	mM
Michaelis constant	E5	X7	0.015187478	mM
substrate catalytic rate constant	E1		50.398952	1/s
substrate catalytic rate constant	E2		2420.1789	1/s
substrate catalytic rate constant	E3		728.81567	1/s
substrate catalytic rate constant	E4		52.963916	1/s
substrate catalytic rate constant	E5		995.22223	1/s
product catalytic rate constant	E1		1408.9345	1/s
product catalytic rate constant	E2		8.7681501	1/s
product catalytic rate constant	E3		362.26329	1/s
product catalytic rate constant	E4		48.664937	1/s
product catalytic rate constant	E5		528.12152	1/s
				
!!SBtab TableID='ConcentrationConstraint' TableType='Quantity' TableName='Metabolite concentration constraints'				
!QuantityType	!Compound	!Min	!Max	
concentration	X1	1e-06	1000000	
concentration	S2	1e-06	1000000	
concentration	X3	1e-06	1000000	
concentration	S4	1e-06	1000000	
concentration	S5	1e-06	1000000	
concentration	X6	1e-06	1000000	
concentration	X7	1e-06	1000000	
